loggingTime,loggingSample,identifierForVendor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,state
2015-10-28 18:57:31.213,1451,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446073051.182433,-18.09799575805664,-1.697502136230469,1.4105224609375,72.26930999755859,84.78693389892578,26,154571.1684740417,-0.03619384765625,0.109283447265625,-1.023193359375,154571.1210800417,0.01063373591657739,0.03823047639641449,0.0006266418044956447,154571.1210800417,1.53861936830204,-0.03951812093622901,-0.08896861906208237,0.02181716077029705,-0.002164115430787206,-0.003808411071076989,0.002364273881539702,0.01416079048067331,-0.04149117320775986,XArbitraryZVertical,-0.01820966351215669,-0.04510856592504512,0.6954468531176961,0.7169290759368381,-0.03935157880187035,0.08885129541158676,-0.9952672719955444,0,0,0,-1,154523.1612740417,automotive,2,2015-10-28 18:56:43.213,154571.1138460417,0,27.39813,100.1227,0
2015-10-28 18:57:31.380,1452,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446073051.364623,-17.0753288269043,-1.629592895507812,1.7384033203125,72.21995544433594,84.73757934570312,26,154571.3406590417,-0.0224151611328125,0.1271209716796875,-1.054275512695312,154571.2861580417,-0.01066010121136917,0.03079466431680425,0.006205165339884625,154571.2861580417,1.538642346019939,-0.0378377128652979,-0.09212891522858732,0.000479963404359296,-0.009610097855329514,0.001771224080584943,-0.004980057012289762,0.04568140953779221,-0.07782956957817078,XArbitraryZVertical,-0.01992818945624151,-0.04560333080800951,0.6954112564880511,0.7168865934259865,-0.03766825795173645,0.09199864417314529,-0.9950463771820068,0,0,0,-1,154523.1612740417,automotive,2,2015-10-28 18:56:43.213,154571.1138460417,0,27.39813,100.1227,0
2015-10-28 18:57:31.552,1453,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446073051.546775,-16.90488052368164,-1.731437683105469,2.09912109375,72.17707061767578,84.69469451904297,26,154571.5129010417,-0.06329345703125,0.109710693359375,-0.9792327880859375,154571.4512210417,-0.007516239544530634,0.07434134288123491,0.003654123331697723,154571.4512210417,1.537965473781469,-0.03779594584872356,-0.09552257491805501,0.003615104360505939,0.03395503386855125,-0.0007763878093101084,-0.01490606833249331,-0.003443170106038451,0.03554752096533775,XArbitraryZVertical,-0.02117699939321931,-0.04675900156318055,0.695135870449561,0.7170434101808899,-0.03761468455195427,0.0953773707151413,-0.9947302341461182,0,0,0,-1,154523.1612740417,automotive,2,2015-10-28 18:56:43.213,154571.1138460417,0,27.39813,100.1227,0
2015-10-28 18:57:31.724,1454,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446073051.546775,-16.90488052368164,-1.731437683105469,2.09912109375,72.17707061767578,84.69469451904297,26,154571.6851080417,-0.078399658203125,0.0271148681640625,-1.014266967773438,154571.6162680417,-0.007536213252706228,0.0637273143567241,-0.001574993468672861,154571.6162680417,1.537926015769943,-0.04046675426123239,-0.09436225140588599,0.003604226280003786,0.02333052270114422,-0.006007654126733541,0.003868259955197573,-0.02282640151679516,0.01797529496252537,XArbitraryZVertical,-0.01983287951400016,-0.04731360122433274,0.695160099972353,0.7170219769545358,-0.04027573019266129,0.09422227740287781,-0.9947361350059509,0,0,0,-1,154523.1612740417,automotive,2,2015-10-28 18:56:43.213,154571.1138460417,0,27.39813,100.1227,0
2015-10-28 18:57:31.903,1455,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446073051.729569,-17.96164321899414,-2.376541137695312,1.6072998046875,72.13954925537109,84.65717315673828,26,154571.8573530417,-0.0353546142578125,0.0257110595703125,-0.9764862060546875,154571.7813420417,-0.01068646650616096,0.05097530010909769,0.004958007001400518,154571.7813420417,1.537850604482889,-0.03879814481183393,-0.08752020757216454,0.000516348285600543,0.0105661703273654,0.0005200643208809197,-0.001261782366782427,-0.05776069313287735,-0.002944432199001312,XArbitraryZVertical,-0.01795697020292469,-0.04434082207037041,0.6951767426608119,0.7172452406135245,-0.03863995149731636,0.08740852028131485,-0.995422899723053,0,0,0,-1,154523.1612740417,automotive,2,2015-10-28 18:56:43.213,154571.1138460417,0,27.39813,100.1227,0
2015-10-28 18:57:32.103,1456,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446073051.91241,-18.81387710571289,-1.459815979003906,0.00054931640625,72.1085205078125,84.62614440917969,26,154572.0295630417,-0.0328521728515625,0.0317535400390625,-1.001419067382812,154571.9463770417,-0.01281513116546129,0.0159342254341621,-3.195793308095086e-05,154571.9463770417,1.537210191671972,-0.03755245622788683,-0.07399567565977659,-0.001433109049685299,-0.02444969676434994,-0.004501845687627792,-0.003116965992376208,-0.05018549412488937,-0.0698457658290863,XArbitraryZVertical,-0.01354400843420835,-0.0391958682411976,0.6950342392325867,0.7177796667799441,-0.03744089603424072,0.07392816990613937,-0.9965605139732361,0,0,0,-1,154523.1612740417,automotive,2,2015-10-28 18:56:43.213,154571.1138460417,0,27.39813,100.1227,0
2015-10-28 18:57:32.251,1457,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446073052.094903,-19.35929489135742,-0.9844741821289062,0.52508544921875,72.08506011962891,84.60268402099609,26,154572.2017670417,-0.04742431640625,0.04095458984375,-0.9908599853515625,154572.1114640417,-0.01175492673550075,0.04672862343485733,0.003940679464990248,154572.1114640417,1.536757377810912,-0.0398778423698611,-0.0679198060982092,-0.000318721606163308,0.006343385204672813,-0.0005317646428011358,-0.02013065293431282,-0.04841264337301254,-0.01086557004600763,XArbitraryZVertical,-0.01056087540395084,-0.03791953352552139,0.6949183501923628,0.7180104897937279,-0.03977535292506218,0.06786759942770004,-0.9969011545181274,0,0,0,-1,154523.1612740417,automotive,2,2015-10-28 18:56:43.213,154571.1138460417,0,27.39813,100.1227,0
2015-10-28 18:57:32.421,1458,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446073052.2761,-19.70019149780273,0.3736343383789062,0.32843017578125,72.06733703613281,84.5849609375,26,154572.3739870417,-0.0418701171875,0.0224151611328125,-1.010360717773438,154572.2765240417,-0.006434463509740447,0.05310103529119894,0.002771551746445463,154572.2765240417,1.536772841421465,-0.04060870138843257,-0.05710976904267078,0.005092117935419083,0.01270893681794405,-0.001705569098703563,0.0006296208593994379,-0.03118456527590752,-0.0001950948353623971,XArbitraryZVertical,-0.006420569465459693,-0.03443071445349951,0.6949662184341002,0.7181888730865732,-0.04053135588765144,0.05707873031497002,-0.9975466132164001,0,0,0,-1,154523.1612740417,automotive,2,2015-10-28 18:56:43.213,154571.1138460417,0,27.39813,100.1227,0
2015-10-28 18:57:32.585,1459,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446073052.456903,-18.57524490356445,3.259590148925781,-0.8193359375,72.05268096923828,84.57030487060547,26,154572.5462290417,-0.0321502685546875,0.03057861328125,-1.030364990234375,154572.4415860417,-0.008566590278457886,0.05203949928069335,0.002799781254000303,154572.4415860417,1.536254797536073,-0.03956911860495262,-0.0471348880956157,0.003039512783288956,0.01163871120661497,-0.00168124248739332,0.002008754527196288,-0.02142163552343845,-0.009155713021755219,XArbitraryZVertical,-0.003203732601251044,-0.03059412898227097,0.6947960732814484,0.7185486426971451,-0.03951485827565193,0.0471174381673336,-0.9981074929237366,0,0,0,-1,154523.1612740417,automotive,2,2015-10-28 18:56:43.213,154572.4302530417,0,27.0022,100.1274,0
2015-10-28 18:57:32.758,1460,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446073052.626065,-16.42763137817383,2.886116027832031,0.197265625,72.04447174072266,84.56209564208984,26,154572.7184380417,-0.0712738037109375,0.02581787109375,-1.012802124023438,154572.6066460417,-0.001099619214093717,0.03292439424054061,-0.0002878877138375656,154572.6066460417,1.535825361752029,-0.04002066458475743,-0.03877656690269978,0.01056661829352379,-0.007460249587893486,-0.004774600733071566,0.003252000780776143,-0.003427494550123811,-0.02694245986640453,XArbitraryZVertical,-4.719003717279908e-05,-0.02785525460902503,0.6946446721303396,0.7188135099208226,-0.03997990489006042,0.03876684978604317,-0.9984481930732727,0,0,0,-1,154523.1612740417,automotive,2,2015-10-28 18:56:43.213,154572.4302530417,0,27.0022,100.1274,0
