loggingTime,loggingSample,identifierForVendor,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,state
2016-01-05 20:23:16.737,3957,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043396.056422,40.34977984152767,-74.65662952519455,57.70782,8.22,149.0625,4,5,-9999,1452043396.576672,-4.168991088867188,-21.6629638671875,-16.1229248046875,150.9945068359375,163.5097808837891,25,527369.4320755,0.1429290771484375,-0.0464019775390625,-0.9683380126953125,527369.2951655,-0.2041403523022799,-0.06509298336371674,0.2888682897509328,527369.2951655,-1.828389613531772,0.08287823913363648,0.1166082343786804,-0.197572335600853,-0.09895722568035126,0.2871626019477844,0.01796800084412098,0.0780293345451355,-0.04451718181371689,XArbitraryZVertical,-0.06829738919282161,0.02086982452323358,0.7885730387256956,-0.6107802220510242,0.08222121000289917,-0.116344153881073,-0.9897998571395874,0,0,0,-1,527367.7474695001,automotive,2,2016-01-05 20:23:15.306,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527368.9457115,0,6.614136,102.9207,3
2016-01-05 20:23:16.939,3958,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043396.056422,40.34977984152767,-74.65662952519455,57.70782,8.22,149.0625,4,5,-9999,1452043396.777539,-3.146755218505859,-21.66299438476562,-16.581787109375,153.1365356445312,165.6518096923828,25,527369.6350235001,0.0957489013671875,-0.0960235595703125,-1.051406860351562,527369.4952005,0.04609985110148963,0.01480291460309644,0.04312989385383326,527369.4952005,-1.832913978419233,0.09985570521944599,0.1317802191673535,0.05266759172081947,-0.01905994489789009,0.04142428934574127,0.05019184947013855,0.0145931039005518,0.07489227503538132,XArbitraryZVertical,-0.07953696890421318,0.02186828772541792,0.788741861533248,-0.6091649402538837,0.09882548451423645,-0.1313991397619247,-0.9863913059234619,0,0,0,-1,527367.7474695001,automotive,2,2016-01-05 20:23:15.306,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527368.9457115,0,6.614136,102.9207,3
2016-01-05 20:23:17.142,3959,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043397.052108,40.34970876298878,-74.65658057488002,57.70782,8.49,150.46875,4,5,-9999,1452043396.981769,-1.886013031005859,-22.24038696289062,-16.0899658203125,156.6972961425781,169.2125701904297,25,527369.8379615,0.12994384765625,-0.1248321533203125,-0.988250732421875,527369.6952725,0.1358475808888329,0.1434610258131515,-0.0951422288914078,527369.6952725,-1.838351977169726,0.1023419229540555,0.1289342643419985,0.1424556076526642,0.1096383258700371,-0.09673391282558441,-0.006619310472160578,0.00894842017441988,-0.01896735280752182,XArbitraryZVertical,-0.07960342882067144,0.02019945402962572,0.7904134963271571,-0.607043475379432,0.1013153567910194,-0.128577321767807,-0.9865105748176575,0,0,0,-1,527367.7474695001,automotive,2,2016-01-05 20:23:15.306,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527368.9457115,0,6.614136,102.9207,3
2016-01-05 20:23:17.345,3960,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043397.052108,40.34970876298878,-74.65658057488002,57.70782,8.49,150.46875,4,5,-9999,1452043397.200331,-2.840091705322266,-22.58004760742188,-14.90997314453125,155.1544952392578,167.6697692871094,25,527370.0409345001,0.09796142578125,-0.073944091796875,-0.93890380859375,527369.8953075,-0.0656597040436856,0.008409197458034203,0.08357106027112253,527369.8953075,-1.841484215899714,0.1121526065131494,0.1277207105449542,-0.05904987826943398,-0.02537611685693264,0.08197575807571411,-0.06620624661445618,-0.003027860075235367,-0.07988253235816956,XArbitraryZVertical,-0.08308845896001694,0.01686959179242003,0.7910148463691586,-0.6058937511510958,0.1110060513019562,-0.1273737549781799,-0.9856234788894653,0,0,0,-1,527367.7474695001,automotive,2,2016-01-05 20:23:15.306,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527368.9457115,0,6.614136,102.9207,3
2016-01-05 20:23:17.548,3961,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043397.052108,40.34970876298878,-74.65658057488002,57.70782,8.49,150.46875,4,5,-9999,1452043397.402481,-2.192680358886719,-22.95364379882812,-13.30401611328125,157.3217163085938,169.8369903564453,25,527370.2439075001,0.0348663330078125,-0.11297607421875,-1.053924560546875,527370.0953475001,0.0341877978616742,0.03501976938621496,0.01536031421925002,527370.0953475001,-1.847862912283121,0.1140677729004105,0.1357288116370991,0.04080011323094368,0.001211314462125301,0.01376756839454174,0.03131498768925667,-0.02505741827189922,0.03796819597482681,XArbitraryZVertical,-0.08618555996423415,0.01974880177446265,0.792516144253104,-0.6034071553936693,0.1127737611532211,-0.1353124529123306,-0.9843640923500061,0,0,0,-1,527367.7474695001,automotive,2,2016-01-05 20:23:15.306,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527368.9457115,0,6.614136,102.9207,3
2016-01-05 20:23:17.764,3962,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043397.052108,40.34970876298878,-74.65658057488002,57.70782,8.49,150.46875,4,5,-9999,1452043397.604781,-1.715641021728516,-20.84780883789062,-14.02508544921875,157.3361968994141,169.8514709472656,25,527370.4468185001,0.155059814453125,-0.12322998046875,-1.002487182617188,527370.2953965,0.07626867256212526,0.06061993799681965,-0.08215745436450847,527370.2953965,-1.845930747697266,0.1036762397134588,0.1272550920464542,0.08286554366350174,0.02680207416415215,-0.08375021070241928,-0.0006945531931705773,-0.005992141086608171,-0.004012744873762131,XArbitraryZVertical,-0.07955244116404013,0.01942906727233639,0.7927238945217957,-0.6040552520290907,0.1026537790894508,-0.1269119083881378,-0.9865878224372864,0,0,0,-1,527370.3461025,automotive,2,2016-01-05 20:23:17.904,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527370.2563805,0,6.690582,102.9197,3
2016-01-05 20:23:17.956,3963,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043397.052108,40.34970876298878,-74.65658057488002,57.70782,8.49,150.46875,4,5,-9999,1452043397.805941,-1.851936340332031,-19.82879638671875,-13.566162109375,156.9975433349609,169.5128173828125,25,527370.6497885,0.1119232177734375,-0.029876708984375,-1.015090942382812,527370.4954605,0.03652552066654576,-0.04678668034662106,0.03737986274424318,527370.4954605,-1.848213750621381,0.09461722471892313,0.1338636507833323,0.04311543330550194,-0.08063312619924545,0.03578902781009674,0.09412850439548492,0.05857407674193382,-0.02468598447740078,XArbitraryZVertical,-0.07791202367675842,0.02488629526845473,0.7934992117240253,-0.6030500724381989,0.09363089501857758,-0.1334642171859741,-0.9866207838058472,0,0,0,-1,527370.3461025,automotive,2,2016-01-05 20:23:17.904,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527370.2563805,0,6.690582,102.9197,3
2016-01-05 20:23:18.164,3964,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043398.065953,40.34964049238744,-74.65652726597585,58.32628,8.84,151.171875,4,5,-9999,1452043398.007521,-2.806007385253906,-20.98367309570312,-14.28729248046875,154.7452239990234,167.260498046875,25,527370.8527205001,0.1632537841796875,-0.1086578369140625,-0.9611358642578125,527370.6955065001,0.0665638472337675,0.04873345110346899,0.08311592604082799,527370.6955065001,-1.843775737099892,0.08946876876461418,0.1240722465205479,0.07320655137300491,0.01493456028401852,0.08163297921419144,0.02245188504457474,0.1017052158713341,-0.0846082791686058,XArbitraryZVertical,-0.07298938998932113,0.02237303887877906,0.792740298616288,-0.6047601301590865,0.08866261690855026,-0.1237541660666466,-0.9883440136909485,0,0,0,-1,527370.3461025,automotive,2,2016-01-05 20:23:17.904,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527370.2563805,0,6.690582,102.9197,3
2016-01-05 20:23:18.361,3965,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043398.065953,40.34964049238744,-74.65652726597585,58.32628,8.84,151.171875,4,5,-9999,1452043398.211975,-2.499347686767578,-21.15347290039062,-14.90997314453125,155.0001678466797,167.5154418945312,25,527371.0556285001,0.2183990478515625,-0.06488037109375,-0.936187744140625,527370.8955725001,-0.2143935224990849,-0.1031745890551958,0.1689525374512809,527370.8955725001,-1.844349331870657,0.09887730909492243,0.125790005269157,-0.2077619731426239,-0.1369246542453766,0.1674650609493256,-0.0118462136015296,0.02334672026336193,-0.04962741583585739,XArbitraryZVertical,-0.0772273125085573,0.02023373517242141,0.7924933404915636,-0.6046328170387072,0.09793630242347717,-0.1254585385322571,-0.9872530698776245,0,0,0,-1,527370.3461025,automotive,2,2016-01-05 20:23:17.904,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527370.2563805,0,6.690582,102.9197,3
2016-01-05 20:23:18.566,3966,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043398.065953,40.34964049238744,-74.65652726597585,58.32628,8.84,151.171875,4,5,-9999,1452043398.413016,-2.669723510742188,-22.54605102539062,-14.8116455078125,155.5418395996094,168.0571136474609,25,527371.2585715001,0.0961761474609375,-0.055206298828125,-1.045578002929688,527371.0956125,0.03096244346547924,-0.01275654162147955,0.003039732068216442,527371.0956125,-1.852942896114013,0.1072793708245275,0.1331710089929613,0.03759374096989632,-0.04650528356432915,0.001552308327518404,0.1589957922697067,0.03805117309093475,0.06757062673568726,XArbitraryZVertical,-0.08267781332374942,0.02098729734060996,0.7944436993575072,-0.6013178203624616,0.1061256602406502,-0.1327777355909348,-0.9854478240013123,0,0,0,-1,527370.3461025,automotive,2,2016-01-05 20:23:17.904,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527370.2563805,0,6.690582,102.9197,3
2016-01-05 20:23:18.767,3967,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043398.065953,40.34964049238744,-74.65652726597585,58.32628,8.84,151.171875,4,5,-9999,1452043398.618193,-2.976390838623047,-22.64791870117188,-13.99224853515625,155.4629821777344,167.9782562255859,25,527371.4615035,0.099884033203125,-0.078460693359375,-1.003707885742188,527371.2956525,0.1087784126209405,0.05094414112434376,0.004979045974012144,527371.2956525,-1.842415460776493,0.09883787201954752,0.1262259687381924,0.1154094412922859,0.01719675213098526,0.003491681767627597,0.01613697037100792,0.05119926854968071,-0.03087924979627132,XArbitraryZVertical,-0.07736211186370603,0.02034442961813743,0.7918924359281957,-0.6053986932189167,0.09789195656776428,-0.1258910447359085,-0.9872024059295654,0,0,0,-1,527370.3461025,automotive,2,2016-01-05 20:23:17.904,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527370.2563805,0,6.690582,102.9197,3
2016-01-05 20:23:18.970,3968,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043398.065953,40.34964049238744,-74.65652726597585,58.32628,8.84,151.171875,4,5,-9999,1452043398.819847,-2.806018829345703,-22.47811889648438,-14.94281005859375,155.5438995361328,168.0591735839844,25,527371.6644155,0.0965423583984375,-0.042816162109375,-1.005661010742188,527371.4956975001,-0.0876707304531905,0.2092493605374879,-0.001124386612231454,527371.4956975001,-1.842141388784868,0.1096480514452694,0.1143371027825851,-0.08107735216617584,0.1755098402500153,-0.002616420853883028,0.008198867551982403,0.03169068321585655,-0.01371618825942278,XArbitraryZVertical,-0.07807484709336043,0.01233129133596217,0.7918605030478274,-0.6055651915509516,0.1087139770388603,-0.1140881478786469,-0.9875045418739319,0,0,0,-1,527370.3461025,automotive,2,2016-01-05 20:23:17.904,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527371.5674155001,0,6.987442,102.9161,3
2016-01-05 20:23:19.175,3969,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043399.110533,40.34957452680948,-74.65647613636651,58.73174,8.72,150.8203125,4,5,-9999,1452043399.021509,-1.681571960449219,-22.37619018554688,-14.385498046875,157.2688903808594,169.7841644287109,25,527371.8671868751,0.1125640869140625,-0.08502197265625,-1.041152954101562,527371.6957535,0.1579241210611538,0.03097069926485848,-0.1699365754740652,527371.6957535,-1.87772148371755,0.1327639056611133,0.0947820539023957,0.1645257025957108,-0.002726056380197406,-0.1713343411684036,-0.01353971473872662,0.04663605242967606,-0.004612673074007034,XArbitraryZVertical,-0.08138535485696574,-0.0009989039032047152,0.802348327714136,-0.5912804640947402,0.1317800730466843,-0.09464020282030106,-0.9867508411407471,0,0,0,-1,527370.3461025,automotive,2,2016-01-05 20:23:17.904,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527371.5674155001,0,6.987442,102.9161,3
2016-01-05 20:23:19.378,3970,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043399.110533,40.34957452680948,-74.65647613636651,58.73174,8.72,150.8203125,4,5,-9999,1452043399.241422,-2.669719696044922,-22.95361328125,-13.76275634765625,155.9770050048828,168.4922790527344,25,527372.070129875,0.1900634765625,-0.0083465576171875,-0.958770751953125,527371.895631875,-0.08876475702899506,0.08395881652583806,-0.0266087077154177,527371.895631875,-1.890747633335132,0.129919354245624,0.09690516331534997,-0.08217545598745346,0.0502660907804966,-0.02800773829221725,-0.07525067776441574,0.0518164336681366,-0.04239188134670258,XArbitraryZVertical,-0.08086021655229547,0.001224446847747591,0.8062158444562764,-0.5860683733632539,0.1289463490247726,-0.0967535674571991,-0.9869202375411987,0,0,0,-1,527370.3461025,automotive,2,2016-01-05 20:23:17.904,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527371.5674155001,0,6.987442,102.9161,3
2016-01-05 20:23:19.581,3971,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452043399.110533,40.34957452680948,-74.65647613636651,58.73174,8.72,150.8203125,4,5,-9999,1452043399.443419,-2.669719696044922,-22.95364379882812,-12.97613525390625,155.8399047851562,168.3551788330078,25,527372.2730538751,0.17657470703125,0.0789947509765625,-1.003082275390625,527372.095662875,-0.1639356745897896,-0.03825471116233421,0.0507705030212706,527372.095662875,-1.8932483218808,0.1371343238243813,0.08325473567646623,-0.1573795676231384,-0.07193736732006073,0.04936951398849487,0.03987027704715729,0.137342557311058,-0.009309819899499416,XArbitraryZVertical,-0.079810812881051,-0.006317027050502534,0.8071728399091577,-0.5848609542698654,0.1362314075231552,-0.08315858989953995,-0.9871806502342224,0,0,0,-1,527370.3461025,automotive,2,2016-01-05 20:23:17.904,2016-01-05 19:56:19.584,21,29.00576,0,0,2016-01-05 20:13:06.845,527371.5674155001,0,6.987442,102.9161,3
