loggingTime,loggingSample,identifierForVendor,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,state
2016-01-11 13:28:05.483,321,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540484.99999,30.6143197557,-96.339703342,104.7759,6.74,232.03125,4,5,-9999,1452540485.42694,228.1674346924,106.4809875488,-636.2612915039,232.3026580811,229.0525817871,25,34667.972049125,-0.0534973145,0.0586853027,-1.0506134033,34667.867124875,0.0137488354,-0.0349768925,-0.0222397919,34667.862119875,-0.5006236069,-0.0415096849,-0.0593789673,-0.0088363029,0.0033812933,-0.0126737673,-0.0192137994,0.0125553347,0.0029776776,XArbitraryCorrectedZVertical,-0.0338922636,-0.0127461171,-0.2469467011,0.9683523004,-0.0414246283,0.0593440793,-0.9973776937,39.9506072998,-23.717086792,-8.2656860352,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34667.347368875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:05.567,322,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540484.99999,30.6143197557,-96.339703342,104.7759,6.74,232.03125,4,5,-9999,1452540485.53158,227.8681030273,106.7821807861,-635.4412841797,232.3936920166,229.1436157227,25,34668.072788125,-0.0464630127,0.0758361816,-1.0173492432,34668.066892875,0.0126904952,-0.0276041973,-0.0105525095,34667.962003875,-0.501900603,-0.0426299878,-0.0638557752,-0.0163613874,-0.0125556272,-0.0083803339,-0.0221823044,0.0510405153,-0.0379941948,XArbitraryCorrectedZVertical,-0.0362054672,-0.0127099237,-0.2474826035,0.9681322136,-0.04253022,0.06381239,-0.9970552325,39.1268920898,-23.4137573242,-8.6520385742,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34667.347368875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:05.668,323,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540484.99999,30.6143197557,-96.339703342,104.7759,6.74,232.03125,4,5,-9999,1452540485.65164,227.0439605713,107.0104980469,-635.52734375,232.5053710938,229.2552947998,25,34668.173496125,-0.0526123047,0.0594787598,-0.9919128418,34668.166776875,0.0190581134,-0.0371202045,-0.0222272751,34668.061887875,-0.5025594217,-0.0407989073,-0.0696963965,-0.0099836513,0.002272357,-0.0030854463,0.0632410571,0.0652934909,-0.011055192,XArbitraryCorrectedZVertical,-0.0388087028,-0.0110842151,-0.2477526497,0.9679822567,-0.0406885669,0.0696399808,-0.9967420697,39.6520233154,-23.2658843994,-7.8963012695,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34667.347368875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:05.769,324,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540484.99999,30.6143197557,-96.339703342,104.7759,6.74,232.03125,4,5,-9999,1452540485.75658,228.169708252,107.23097229,-635.5147094727,232.6090545654,229.3589782715,25,34668.274234125,-0.0455169678,0.086227417,-1.0186767578,34668.166776875,0.0190581134,-0.0371202045,-0.0222272751,34668.161801875,-0.5035979528,-0.0405677868,-0.0699704956,-0.0014877345,-0.0051360223,-0.0126334885,0.0213076398,0.0645928085,0.0004249438,XArbitraryCorrectedZVertical,-0.03891836,-0.0109180045,-0.2482558577,0.9678508085,-0.0404574201,0.0699134171,-0.9967322946,38.6755065918,-23.7119445801,-7.9811401367,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34667.347368875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:05.883,325,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540484.99999,30.6143197557,-96.339703342,104.7759,6.74,232.03125,4,5,-9999,1452540485.87708,227.9429779053,106.6318817139,-636.2647094727,232.7129516602,229.4628753662,25,34668.374942125,-0.0864715576,0.0664520264,-0.9985351563,34668.366544875,-0.0085673892,-0.0254110842,-0.0095205346,34668.261685875,-0.5048584497,-0.0425329488,-0.0743348731,-0.0130869746,-0.0082800714,-0.0105920648,0.0180954523,0.0775279999,-0.0192579385,XArbitraryCorrectedZVertical,-0.0412805065,-0.0112981471,-0.2487628699,0.9676183681,-0.0424027033,0.0742664337,-0.9963365197,39.8012542725,-23.4914703369,-7.9685058594,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34667.347368875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:05.970,326,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540484.99999,30.6143197557,-96.339703342,104.7759,6.74,232.03125,4,5,-9999,1452540485.87708,227.9429779053,106.6318817139,-636.2647094727,232.7129516602,229.4628753662,25,34668.475681125,-0.000213623,0.1368865967,-0.9652404785,34668.466458875,0.0094339818,-0.0467517929,-0.0041169807,34668.361569875,-0.5057629317,-0.0454437804,-0.0753107659,-0.0279566888,-0.0019124731,-0.0021161931,0.0470388755,0.0738845468,0.0237239096,XArbitraryCorrectedZVertical,-0.0421201295,-0.0125652217,-0.2491247984,0.9674734336,-0.0452993736,0.0752395988,-0.9961360097,39.5748596191,-24.0155639648,-8.8688354492,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34667.347368875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:06.071,327,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540484.99999,30.6143197557,-96.339703342,104.7759,6.74,232.03125,4,5,-9999,1452540485.98117,227.6407928467,106.1081085205,-635.591003418,232.7578277588,229.5077514648,25,34668.576389125,-0.0321350098,0.1542053223,-1.0193939209,34668.566342875,0.0063516392,-0.0169278508,-0.0159121212,34668.561338875,-0.5062506861,-0.0405069817,-0.0870893205,-0.0118963383,0.010908409,-0.0117481127,-0.0094469981,0.0358234607,-0.0339039415,XArbitraryCorrectedZVertical,-0.0472020679,-0.0086889284,-0.2492887281,0.9672391624,-0.0403424315,0.08697927,-0.9953929186,39.1968688965,-24.7640380859,-8.1950073242,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34667.347368875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:06.171,328,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540485.99999,30.614288575,-96.3397517894,104.0513,5.37,232.3828125,4,5,-9999,1452540486.10128,227.8642272949,105.6572113037,-635.6612548828,232.8423461914,229.5922698975,25,34668.677127125,0.0378417969,0.147277832,-1.0086212158,34668.666226875,0.0126665268,-0.0350466673,-0.0094675377,34668.561338875,-0.5062506861,-0.0405069817,-0.0870893205,-0.0118963383,0.010908409,-0.0117481127,-0.0094469981,0.0358234607,-0.0339039415,XArbitraryCorrectedZVertical,-0.0472020679,-0.0086889284,-0.2492887281,0.9672391624,-0.0403424315,0.08697927,-0.9953929186,39.1968688965,-24.7640380859,-8.1950073242,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34667.347368875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:06.282,329,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540485.99999,30.614288575,-96.3397517894,104.0513,5.37,232.3828125,4,5,-9999,1452540486.20606,227.2650146484,105.8846130371,-635.5944824219,232.8861846924,229.6361083984,30,34668.777835125,0.03074646,0.1236877441,-1.0048675537,34668.766110875,0.0307414011,-0.0330037564,-0.0062573633,34668.661222875,-0.5069900776,-0.0407282984,-0.0902656774,-0.0066433256,-0.0019040584,-0.0053217141,0.0096369665,0.0371151529,-0.0145253828,XArbitraryCorrectedZVertical,-0.0487681361,-0.0083792892,-0.2495921441,0.9670859414,-0.0405512713,0.0901431516,-0.995102942,39.4224090576,-24.539932251,-7.6683349609,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:06.373,330,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540485.99999,30.614288575,-96.3397517894,104.0513,5.37,232.3828125,4,5,-9999,1452540486.32594,226.8120422363,105.2864532471,-633.8723144531,232.9180145264,229.6679382324,30,34668.878543125,-0.0369567871,0.1219787598,-1.0128479004,34668.865995875,0.0328452984,-0.040447558,-0.0062341938,34668.860990875,-0.5062415692,-0.0396201823,-0.0948489936,0.0135638211,-0.0167994313,-0.0009733121,-0.0034606766,0.015553168,-0.0324519463,XArbitraryCorrectedZVertical,-0.0508422004,-0.0072864675,-0.2491867254,0.9670925261,-0.0394317806,0.0947068408,-0.9947239757,38.5208587646,-24.6113128662,-5.0539550781,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:06.474,331,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540485.99999,30.614288575,-96.3397517894,104.0513,5.37,232.3828125,4,5,-9999,1452540486.43061,227.4903564453,106.5587005615,-631.544921875,232.9707794189,229.720703125,30,34668.979282125,-0.024810791,0.1096801758,-1.0194244385,34668.965879875,0.0339659565,-0.023429426,-0.0105375958,34668.860990875,-0.5062415692,-0.0396201823,-0.0948489936,0.0135638211,-0.0167994313,-0.0009733121,-0.0034606766,0.015553168,-0.0324519463,XArbitraryCorrectedZVertical,-0.0508422004,-0.0072864675,-0.2491867254,0.9670925261,-0.0394317806,0.0947068408,-0.9947239757,38.5208587646,-24.6113128662,-5.0539550781,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:06.578,332,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540485.99999,30.614288575,-96.3397517894,104.0513,5.37,232.3828125,4,5,-9999,1452540486.5507,227.792755127,107.0824737549,-632.6686401367,233.0426025391,229.7925262451,30,34669.080020125,0.0024719238,0.1179351807,-1.0068969727,34669.065763875,0.0338732785,-0.0542371398,-0.010452641,34668.960904875,-0.5061780219,-0.0381134674,-0.0960999507,0.0168096293,0.0055375891,-0.0052833604,-0.0124560958,0.0306500718,-0.0442773551,XArbitraryCorrectedZVertical,-0.0512588619,-0.0064025476,-0.2491752304,0.9670797491,-0.0379284248,0.0959521011,-0.9946630597,39.3468475342,-24.239654541,-4.4456787109,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:06.682,333,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540485.99999,30.614288575,-96.3397517894,104.0513,5.37,232.3828125,4,5,-9999,1452540486.65546,228.8440093994,107.303237915,-633.6318969727,233.0869598389,229.8368835449,30,34669.180728125,-0.0430145264,0.1264953613,-0.9864501953,34669.165677875,0.0286822449,-0.009637181,-0.004195544,34669.160672875,-0.5062117706,-0.0370140927,-0.0981993352,0.0114877485,0.020370895,0.0053152526,0.0377734043,0.0238608792,-0.0350861177,XArbitraryCorrectedZVertical,-0.0521366243,-0.0056066788,-0.2491881424,0.9670344395,-0.0368273593,0.0980415866,-0.9945006967,40.4755554199,-23.4192047119,-6.0856933594,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:06.776,334,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540485.99999,30.614288575,-96.3397517894,104.0513,5.37,232.3828125,4,5,-9999,1452540486.65546,228.8440093994,107.303237915,-633.6318969727,233.0869598389,229.8368835449,30,34669.281467125,-0.0227966309,0.1366119385,-1.022644043,34669.265561875,0.0126809078,-0.0286910334,-0.0062917181,34669.260556875,-0.5059060707,-0.0360285856,-0.1007802302,-0.0045364513,-0.0007979344,0.0010955773,-0.0024005044,0.0277319569,-0.0191474315,XArbitraryCorrectedZVertical,-0.0532603899,-0.0048144988,-0.2490274545,0.9670188614,-0.0358380191,0.1006097198,-0.9942802787,40.5506591797,-23.4944915771,-6.8344116211,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:06.877,335,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540485.99999,30.614288575,-96.3397517894,104.0513,5.37,232.3828125,4,5,-9999,1452540486.77593,228.1708831787,107.7559509277,-634.1671142578,233.1064758301,229.8563995361,30,34669.3820985,-0.0200958252,0.1334228516,-1.0386505127,34669.3653384167,0.0190357428,-0.0382560427,-0.0094507598,34669.260556875,-0.5059060707,-0.0360285856,-0.1007802302,-0.0045364513,-0.0007979344,0.0010955773,-0.0024005044,0.0277319569,-0.0191474315,XArbitraryCorrectedZVertical,-0.0532603899,-0.0048144988,-0.2490274545,0.9670188614,-0.0358380191,0.1006097198,-0.9942802787,40.5506591797,-23.4944915771,-6.8344116211,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:06.978,336,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540485.99999,30.614288575,-96.3397517894,104.0513,5.37,232.3828125,4,5,-9999,1452540486.88016,228.4708709717,107.7547302246,-634.1634521484,233.145614624,229.8955383301,30,34669.4828065,-0.0281677246,0.1204376221,-0.9857177734,34669.4652224167,0.0201212473,-0.0287232576,-0.0052179315,34669.4602174167,-0.505496916,-0.0329737782,-0.1048018714,0.0030251818,0.0087904856,0.0032521698,0.0681567937,0.0172465593,-0.0439911634,XArbitraryCorrectedZVertical,-0.0548229517,-0.002844529,-0.2488527937,0.9669843017,-0.0327869207,0.1046101302,-0.9939727187,40.8528747559,-22.8957366943,-7.0584716797,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:07.082,337,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540485.99999,30.614288575,-96.3397517894,104.0513,5.37,232.3828125,4,5,-9999,1452540487.00059,228.9972229004,108.1276245117,-634.2337646484,233.1870880127,229.9370117188,30,34669.5835455,-0.0543518066,0.1305541992,-1.0308685303,34669.5651064167,0.0211763917,-0.0319078657,-0.006272277,34669.5601014167,-0.5054907152,-0.0347075179,-0.1053373383,0.0029777498,-0.0071200379,-0.0020279442,0.0064930734,0.029210994,-0.0249405839,XArbitraryCorrectedZVertical,-0.0552974124,-0.003615864,-0.2487941706,0.9669697939,-0.0345082097,0.1051426455,-0.9938582182,41.5291442871,-22.3734588623,-5.9276733398,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:07.179,338,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540486.99999,30.6142664468,-96.3397832216,103.6701,3.62,232.3828125,4,5,-9999,1452540487.10485,229.5216827393,108.050491333,-633.7020874023,233.224105835,229.974029541,30,34669.6842835,-0.0158233643,0.1445159912,-0.991317749,34669.6649904167,0.0137072901,-0.041436656,-0.0073196983,34669.5601014167,-0.5054907152,-0.0347075179,-0.1053373383,0.0029777498,-0.0071200379,-0.0020279442,0.0064930734,0.029210994,-0.0249405839,XArbitraryCorrectedZVertical,-0.0552974124,-0.003615864,-0.2487941706,0.9669697939,-0.0345082097,0.1051426455,-0.9938582182,41.5291442871,-22.3734588623,-5.9276733398,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:07.280,339,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540486.99999,30.6142664468,-96.3397832216,103.6701,3.62,232.3828125,4,5,-9999,1452540487.22492,229.5979919434,108.2751922607,-634.7521972656,233.2657623291,230.0156860352,30,34669.7850225,-0.0344238281,0.1524658203,-1.0084228516,34669.7648744167,0.0084731133,-0.0138034302,-0.0063380571,34669.7599004167,-0.5051068479,-0.0331662287,-0.1103545353,-0.009755359,0.0109764189,0.0011029689,0.0068048746,0.0289836936,-0.0230937228,XArbitraryCorrectedZVertical,-0.0575297068,-0.0022532344,-0.2485771119,0.9668995166,-0.0329584405,0.11013069,-0.993370533,40.0317077637,-21.8424377441,-7.2232055664,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:07.402,340,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540486.99999,30.6142664468,-96.3397832216,103.6701,3.62,232.3828125,4,5,-9999,1452540487.32977,229.299407959,108.5764007568,-635.4321289063,233.2780456543,230.0279693604,30,34669.8857305,-0.0417175293,0.1206817627,-0.9882354736,34669.8647584167,0.0180237416,-0.0181047017,-0.0031209585,34669.8597844167,-0.5049749091,-0.0335270363,-0.113963188,-0.0034097098,0.0077356622,0.0043096417,-0.049094148,0.0315470099,0.0041090627,XArbitraryCorrectedZVertical,-0.0593180929,-0.0019798505,-0.2484484418,0.9668251216,-0.033303313,0.1137166619,-0.9929549098,40.7821655273,-21.7704620361,-7.6644897461,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:07.482,341,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540486.99999,30.6142664468,-96.3397832216,103.6701,3.62,232.3828125,4,5,-9999,1452540487.44951,229.2997894287,108.6513977051,-635.6574707031,233.2959899902,230.0459136963,30,34669.9864685,-0.019241333,0.1285552979,-1.0404052734,34669.9646734167,0.0191204314,-0.0127293774,-0.0148433947,34669.9596684167,-0.5049138269,-0.0310411651,-0.1147811541,0.0030068099,0.0173273571,-0.0042232121,-0.0221007802,0.0521272086,0.0195373725,XArbitraryCorrectedZVertical,-0.0594044513,-0.0006776208,-0.2484804761,0.9668133765,-0.0308319591,0.1145292819,-0.9929413199,40.9313354492,-22.0710449219,-8.1112670898,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34668.699266875,0,29.32349,100.916,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:07.582,342,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540486.99999,30.6142664468,-96.3397832216,103.6701,3.62,232.3828125,4,5,-9999,1452540487.55433,228.7014007568,109.103805542,-635.6667480469,233.3387908936,230.0887145996,30,34670.0872075,-0.0166931152,0.1417236328,-1.0314178467,34670.0645574167,0.0148039799,-0.0266105719,9.18790576077337E-005,34670.0595524167,-0.5047694298,-0.0277282756,-0.1177426167,-0.005560854,0.0088059399,0.007502926,0.0235502217,0.030585276,0.0051305131,XArbitraryCorrectedZVertical,-0.0604238062,0.001289847,-0.2484674074,0.9667529402,-0.0275327656,0.1174707562,-0.9926946163,40.3329467773,-21.618637085,-8.1205444336,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34670.049601875,0,28.32133,100.928,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:07.682,343,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540486.99999,30.6142664468,-96.3397832216,103.6701,3.62,232.3828125,4,5,-9999,1452540487.67451,229.2254638672,108.7266845703,-636.4837036133,233.2935791016,230.0435028076,30,34670.1879465,-0.0460510254,0.1391906738,-1.007232666,34670.1644414167,0.0169478245,-0.0181499755,0.0053934338,34670.1594364167,-0.5036077594,-0.0271870018,-0.1196235258,-0.00132645,0.0108591197,0.0170822237,0.0059170006,0.0248876419,-0.0308439564,XArbitraryCorrectedZVertical,-0.0612663713,0.0017510443,-0.2478959315,0.9668458888,-0.0269893892,0.1193384305,-0.9924867153,40.334274292,-21.318649292,-8.6469116211,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34670.049601875,0,28.32133,100.928,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:07.804,344,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540486.99999,30.6142664468,-96.3397832216,103.6701,3.62,232.3828125,4,5,-9999,1452540487.77923,230.4251556396,108.721862793,-635.9442138672,233.2994232178,230.0493469238,30,34670.2886545,-0.0535736084,0.0875854492,-1.0088500977,34670.2643254167,0.0286758534,-0.0149121042,-0.0105676895,34670.2593204167,-0.5033592352,-0.0283192815,-0.1215652313,0.010396122,0.0162237249,-0.0020824834,0.0122373886,-0.0228163283,0.0056039956,XArbitraryCorrectedZVertical,-0.0623451117,0.0014381546,-0.247713205,0.9668242792,-0.0281065293,0.1212660372,-0.9922220111,40.7841796875,-21.3204650879,-8.4914550781,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34670.049601875,0,28.32133,100.928,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:07.884,345,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540486.99999,30.6142664468,-96.3397832216,103.6701,3.62,232.3828125,4,5,-9999,1452540487.77923,230.4251556396,108.721862793,-635.9442138672,233.2994232178,230.0493469238,30,34670.3893925,-0.0127716064,0.0738525391,-1.001739502,34670.3642094167,0.0329092142,-0.0213010277,-0.0105447863,34670.3592044167,-0.5037694515,-0.0260369792,-0.1165963331,0.013710184,0.006725607,-0.0052088085,0.0203946289,-0.0354149714,-0.0311436318,XArbitraryCorrectedZVertical,-0.0596607669,0.0019342631,-0.248050596,0.9669062795,-0.0258572754,0.1163323298,-0.9928737283,42.056137085,-22.300567627,-9.3715820313,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34670.049601875,0,28.32133,100.928,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:07.985,346,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540486.99999,30.6142664468,-96.3397832216,103.6701,3.62,232.3828125,4,5,-9999,1452540487.89911,229.5980682373,107.975189209,-637.000793457,233.3770751953,230.1269989014,30,34670.4901315,-0.0393676758,0.0399169922,-1.0163269043,34670.4640934167,0.0222155572,-0.0351537264,0.0033180324,34670.4591194167,-0.5033174393,-0.0251998466,-0.1120532829,0.0019959302,-0.0007597531,0.0107641015,0.0071100807,-0.0721918643,-0.0162457246,XArbitraryCorrectedZVertical,-0.0573616647,0.001759268,-0.2479169997,0.9670799893,-0.0250391588,0.1118189394,-0.9934130907,41.0803375244,-22.5966339111,-9.83203125,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34670.049601875,0,28.32133,100.928,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:08.085,347,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540486.99999,30.6142664468,-96.3397832216,103.6701,3.62,232.3828125,4,5,-9999,1452540488.00381,228.9240722656,108.2029266357,-637.3849487305,233.3626556396,230.1125793457,30,34670.5908695,-0.0212249756,0.0197601318,-1.0195922852,34670.5639774167,0.0232547226,-0.0468002625,-0.0040996702,34670.5590034167,-0.5022930465,-0.0259259253,-0.1045318644,0.0030747137,-0.0156049123,0.0054837158,-0.000646702,-0.0955067575,-0.0179997366,XArbitraryCorrectedZVertical,-0.0538159515,0.0004430548,-0.2474985168,0.9673924391,-0.0257815216,0.1043415964,-0.9942073226,41.0781402588,-23.3466186523,-10.7286376953,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34670.049601875,0,28.32133,100.928,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:08.202,348,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540487.99999,30.6142529939,-96.339801075,103.1117,1.77,232.03125,3,5,-9999,1452540488.12394,229.5976867676,107.7501983643,-637.8247070313,233.3785705566,230.1284942627,30,34670.6916085,-0.0357666016,0.0149688721,-1.0070495605,34670.6638614167,0.0169222582,-0.0350493305,-0.0115911423,34670.6588874167,-0.5025941565,-0.0288733281,-0.0856216327,-0.0020628686,-0.0059899907,-0.0030678874,-0.0199424941,-0.0757056549,0.0018265794,XArbitraryCorrectedZVertical,-0.0450355883,-0.0033289225,-0.2478083548,0.9677560299,-0.0287635606,0.0855170563,-0.995921433,40.7016448975,-23.7951049805,-10.8811645508,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34670.049601875,0,28.32133,100.928,0.0.0.0,100.84.84.111,5,2,0.42,0
2016-01-11 13:28:08.287,349,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540487.99999,30.6142529939,-96.339801075,103.1117,1.77,232.03125,3,5,-9999,1452540488.22871,228.6944885254,106.8538513184,-637.7565917969,233.342590332,230.0925140381,25,34670.7923165,-0.0231323242,0.0765533447,-1.0273590088,34670.7637764167,0.0137216712,-0.0340309377,-0.0020178772,34670.7587714167,-0.5027624147,-0.0315321808,-0.07312749,-0.0051590004,-0.0028528585,0.0043684072,-0.008474296,-0.0229829848,-0.0296881683,XArbitraryCorrectedZVertical,-0.0393211528,-0.0061679377,-0.247986643,0.9679454677,-0.0314426944,0.0730623305,-0.9968315959,40.1008605957,-23.9426879883,-10.3627929688,2,34503.764716625,automotive,2,2016-01-11 13:25:21.285,null,0,0,0,0,null,34670.049601875,0,28.32133,100.928,0.0.0.0,100.84.84.111,5,2,0.42,0
