loggingTime,loggingSample,identifierForVendor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,state
2015-11-10 17:14:05.103,1008,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193644.933718,33.52630996704102,-3.630443572998047,-23.76214599609375,262.1155700683594,274.6370544433594,25,580299.4557383751,0.2883758544921875,-0.019256591796875,-0.586700439453125,580299.359470375,-0.1225373680767259,0.1193932400937784,-0.329104925396504,580299.359470375,1.909833201233563,0.7629300285073374,0.1390483698560121,-0.1094201430678368,0.07797322422266006,-0.333014190196991,-0.1983496248722076,0.09555568546056747,-0.3962530791759491,XArbitraryZVertical,-0.2659000762518066,0.2671669080317184,0.7707020523177678,0.5137483228734558,0.6843725442886353,-0.1386007368564606,-0.7158380150794983,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,279,170.2117,0,0,2015-11-10 17:14:03.275,580298.561278375,0,-1.620781,100.291,0
2015-11-10 17:14:05.275,1009,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193645.116383,33.42427062988281,-1.426914215087891,-23.14141845703125,261.2973022460938,273.8187866210938,25,580299.627742375,0.3266143798828125,-0.32025146484375,-0.7766265869140625,580299.5245183751,-0.09278453237836067,0.2359805736630492,-0.1440365349247176,580299.5245183751,1.884095561609831,0.7779013511670611,0.09222482471220719,-0.07969896495342255,0.1945453137159348,-0.1479760706424713,-0.5064207315444946,0.06203433126211166,0.1090339347720146,XArbitraryZVertical,-0.2812859856916358,0.257289634900247,0.75784087357184,0.5294879114486986,0.6988035440444946,-0.09209414571523666,-0.7093604803085327,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,279,170.2117,0,0,2015-11-10 17:14:03.275,580298.561278375,0,-1.620781,100.291,0
2015-11-10 17:14:05.448,1010,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193645.298143,34.75075912475586,-0.10479736328125,-22.65142822265625,262.2924499511719,274.8139343261719,25,580299.799691375,1.144210815429688,0.977081298828125,-1.227493286132812,580299.689612375,0.3317651570093841,0.2810607003831475,0.2384543839996238,580299.689612375,1.904310846171553,0.8071173677905988,0.1026054088260205,0.3448502719402313,0.2396268546581268,0.234514981508255,-0.03285938128829002,-0.1586524099111557,-0.5693017840385437,XArbitraryZVertical,-0.2921438779496693,0.2658549864857795,0.7599171310278592,0.5162354450322202,0.7184978127479553,-0.1024254709482193,-0.6879461407661438,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,279,170.2117,0,0,2015-11-10 17:14:03.275,580298.561278375,0,-1.620781,100.291,0
2015-11-10 17:14:05.619,1011,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193645.479299,35.46502304077148,-2.57952880859375,-20.78924560546875,261.5556030273438,274.0770874023438,25,580299.971680375,0.4552764892578125,-0.057403564453125,-0.526123046875,580299.854684375,0.1193024263006067,0.02253433756370547,-0.209994246694383,580299.854684375,1.943908039307532,0.5471951238923436,0.1988766734146756,0.1323728114366531,-0.01923323422670364,-0.2138759195804596,-0.2073499113321304,0.474179595708847,-0.2805671393871307,XArbitraryZVertical,-0.1681988193749326,0.2305036944218976,0.8064577550908584,0.5178832815148605,0.5100384950637817,-0.197568267583847,-0.8371543884277344,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,279,170.2117,0,0,2015-11-10 17:14:03.275,580299.872039375,0,-1.580734,100.2905,0
2015-11-10 17:14:05.793,1012,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193645.66189,34.92082214355469,-2.782936096191406,-21.3773193359375,259.1345825195312,271.6560668945312,25,580300.1434422916,0.414703369140625,-0.27923583984375,-0.655059814453125,580300.0195792917,-0.2468912783329949,-0.01386361768662549,0.09707195541727923,580300.0195792917,2.008388446361939,0.529372050999148,0.1666495265504676,-0.2338375002145767,-0.05564884841442108,0.09311274439096451,-0.09482760727405548,0.1597146838903427,0.389344185590744,XArbitraryZVertical,-0.1768406052704749,0.2077114720095988,0.8232082859459179,0.4979070823690034,0.4979953169822693,-0.1658792346715927,-0.8511666655540466,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580299.872039375,0,-1.580734,100.2905,0
2015-11-10 17:14:05.964,1013,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193645.844074,34.92082214355469,-1.901515960693359,-22.2919921875,259.6762390136719,272.1977233886719,25,580300.3154292917,0.538421630859375,0.629150390625,-1.59228515625,580300.1846482917,0.3067383669814735,-0.1940653475824011,-0.297008774254978,580300.1846482917,1.97207017821097,0.5385428755406824,0.18745825498167,0.3198322057723999,-0.2358328551054001,-0.3009668588638306,0.05772978812456131,-0.002907736226916313,-0.0158810019493103,XArbitraryZVertical,-0.1710520332707322,0.2214324950398436,0.8140119753254902,0.5090121374595344,0.5039004683494568,-0.1863622814416885,-0.8434177041053772,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580299.872039375,0,-1.580734,100.2905,0
2015-11-10 17:14:06.136,1014,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193646.026286,32.64199066162109,-2.206626892089844,-24.48089599609375,263.3935852050781,275.9150695800781,25,580300.4873832917,0.208099365234375,-0.0367279052734375,-0.6877593994140625,580300.3497202917,-0.6276495446521307,-0.16455299533047,0.07833102451028262,580300.3497202917,1.917835939493776,0.4743400408974574,0.1967006197138429,-0.6145763397216797,-0.2063229084014893,0.07437009364366531,-0.2314368337392807,0.5354004502296448,-0.07035473734140396,XArbitraryZVertical,-0.13657292545385,0.2124330593886557,0.8050628969603922,0.5367436662407362,0.447943776845932,-0.195434644818306,-0.8724400401115417,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580299.872039375,0,-1.580734,100.2905,0
2015-11-10 17:14:06.307,1015,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193646.208412,33.18618392944336,-0.5116043090820312,-24.0887451171875,262.91748046875,275.43896484375,25,580300.6593432917,0.2726593017578125,-0.3087158203125,-0.650390625,580300.5147812917,-0.2623248294822221,0.1805652513845714,0.04219805378841453,580300.5147812917,1.94465608687847,0.4646079035515727,0.002158297529133252,-0.249419704079628,0.1388047933578491,0.03820395842194557,-0.2138335853815079,-0.02996145561337471,0.2330455332994461,XArbitraryZVertical,-0.1896160678500014,0.1305684762374744,0.8041461099461359,0.5480389162136911,0.4480712711811066,-0.002158295828849077,-0.8939952254295349,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580299.872039375,0,-1.580734,100.2905,0
2015-11-10 17:14:06.479,1016,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193646.389721,34.30859756469727,-2.308330535888672,-22.9453125,257.8099975585938,270.3314819335938,25,580300.8312992917,0.777008056640625,0.935394287109375,-1.54107666015625,580300.6798632917,-0.1290000610940212,0.2626603877795721,0.6111520606474169,580300.6798632917,2.008659237346738,0.4872361898969311,-0.008559158399607882,-0.1160953566431999,0.2209013402462006,0.6071580648422241,-0.1385174691677094,-0.4212635159492493,0.2318796962499619,XArbitraryZVertical,-0.2057651451921044,0.1259435771323585,0.8183247636644766,0.521673750131926,0.4681683480739594,0.008559053763747215,-0.8835978507995605,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580299.872039375,0,-1.580734,100.2905,0
2015-11-10 17:14:06.651,1017,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193646.574049,34.7847785949707,-3.393138885498047,-20.20098876953125,260.7152709960938,273.2367553710938,25,580301.0032632917,0.37042236328125,-0.1105499267578125,-0.6362152099609375,580300.8449332917,-0.178131388464348,0.3965750463492255,-0.3055625813602035,580300.8449332917,2.005353264177273,0.5328450505645422,0.07006090853158839,-0.1652271151542664,0.3548173606395721,-0.3095564246177673,0.6376693844795227,1.134029507637024,-0.6405952572822571,XArbitraryZVertical,-0.203608495985691,0.1700514666842698,0.8176377181694988,0.5109742076343969,0.5067397952079773,-0.07000360637903214,-0.8592521548271179,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580299.872039375,0,-1.580734,100.2905,0
2015-11-10 17:14:06.823,1018,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193646.754334,34.54668807983398,-1.799819946289062,-22.6512451171875,260.7391967773438,273.2606811523438,25,580301.1752292917,0.3756256103515625,-0.3068695068359375,-0.64447021484375,580301.0099892917,-0.4474299715770516,-0.2516609998453268,0.05624196748083839,580301.0099892917,1.990880760126297,0.5198883932785137,-0.00327313080328922,-0.4345227479934692,-0.2934509515762329,0.05218051001429558,-0.1263582557439804,-0.1138230487704277,0.2316547632217407,XArbitraryZVertical,-0.2165052997521185,0.1385296536054217,0.8105819737840232,0.526205144432907,0.4967806339263916,0.003273125039413571,-0.8678699731826782,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580299.872039375,0,-1.580734,100.2905,0
2015-11-10 17:14:06.994,1019,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193646.936209,33.76439666748047,-2.104927062988281,-22.9451904296875,263.4530639648438,275.9745483398438,25,580301.3471922918,0.6729278564453125,0.4493408203125,-1.478912353515625,580301.3401492917,-0.08474844378904656,-0.1999615862358365,0.2538969898965573,580301.1750642917,1.988442086552568,0.5021368434456175,-0.01553132322965654,0.1862418204545975,-0.1083830520510674,-0.2925354540348053,-0.05260700732469559,-0.2982150316238403,0.2195595055818558,XArbitraryZVertical,-0.2123694683524336,0.1291279137534714,0.8109744731303341,0.5296655498825751,0.4812416434288025,0.01553069893270731,-0.8764503598213196,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580301.1836582917,0,-1.560966,100.2903,0
2015-11-10 17:14:07.177,1020,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193647.118854,33.35624694824219,-3.054134368896484,-23.27191162109375,262.4513549804688,274.9728393554688,25,580301.5191662917,0.1693572998046875,-0.0385284423828125,-0.6678924560546875,580301.5052192917,-0.1618365710185892,0.1616091370614964,-0.1076146112245759,580301.3401492917,1.933872922244605,0.460320457200017,0.0622625445955623,-0.07184208929538727,-0.2417487502098083,0.2498357892036438,0.209152415394783,0.594921886920929,-0.6610168218612671,XArbitraryZVertical,-0.1704889761064914,0.1544228377615693,0.8050871948103711,0.5467373272022368,0.4433744549751282,-0.06222232431173325,-0.8941742181777954,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580301.1836582917,0,-1.560966,100.2903,0
2015-11-10 17:14:07.339,1021,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193647.299718,34.00248718261719,-2.206626892089844,-22.4552001953125,261.3411560058594,273.8626403808594,25,580301.6911542917,0.2898712158203125,-0.30413818359375,-0.720977783203125,580301.6702742917,-0.1044997780136192,0.1495077330681764,0.2157655830926938,580301.6702742917,1.976017398540763,0.4931909756017741,0.01924216465117123,-0.09159426391124725,0.1077232882380486,0.2117046564817429,-0.2503136396408081,-0.07037389278411865,0.201815277338028,XArbitraryZVertical,-0.1986658806476371,0.142127029789203,0.8109293106714857,0.5317193135139264,0.4733513593673706,-0.019240977242589,-0.8806635737419128,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580301.1836582917,0,-1.560966,100.2903,0
2015-11-10 17:14:07.511,1022,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193647.483815,34.85279846191406,-4.545753479003906,-21.3770751953125,258.45263671875,270.97412109375,25,580301.8631332917,0.86639404296875,0.309326171875,-1.263916015625,580301.8353452916,0.3394252072527791,0.3757517897858959,0.1022717774456589,580301.8353452916,1.998598298461594,0.5250491727533474,0.0710473983295849,0.3523302674293518,0.3339687883853912,0.09821099787950516,0.1048826724290848,-0.2751427292823792,-0.405697762966156,XArbitraryZVertical,-0.1995898105078177,0.1691323473768708,0.8167475248946824,0.5142777821282066,0.4999909698963165,-0.07098764181137085,-0.8631163239479065,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580301.1836582917,0,-1.560966,100.2903,0
2015-11-10 17:14:07.685,1023,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193647.664046,35.09088134765625,-3.698246002197266,-21.47503662109375,260.8285827636719,273.3500671386719,25,580302.0351002917,0.528045654296875,-0.1666412353515625,-0.568206787109375,580302.0004342917,-0.4564261297393393,-0.1458376307699382,0.364225894904142,580302.0004342917,1.962022628086127,0.5168059274883967,0.05543510226137869,-0.4435204267501831,-0.1876502484083176,0.3601009845733643,0.08091780543327332,-0.0116556640714407,-0.05875254049897194,XArbitraryZVertical,-0.1973826819257158,0.1643378352423881,0.8070987357512402,0.5316246641498694,0.4933467209339142,-0.05540671572089195,-0.8680663108825684,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580301.1836582917,0,-1.560966,100.2903,0
2015-11-10 17:14:07.855,1024,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193647.847151,34.71674728393555,-2.782936096191406,-21.572998046875,260.9264221191406,273.4479064941406,25,580302.2071022918,0.407989501953125,-0.2918548583984375,-0.718780517578125,580302.1654802917,-0.1610725101018455,0.1996691711481458,0.03155499680802187,580302.1654802917,1.998075049909963,0.5074989865454215,0.03572945662360175,-0.1481672376394272,0.1578579396009445,0.0274302214384079,-0.2283433228731155,-0.009566230699419975,0.3377756476402283,XArbitraryZVertical,-0.2017176896961317,0.1503579414188095,0.8163183148661599,0.5199296797934113,0.4856828153133392,-0.03572185337543488,-0.8734049201011658,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580301.1836582917,0,-1.560966,100.2903,0
2015-11-10 17:14:08.028,1025,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193647.847151,34.71674728393555,-2.782936096191406,-21.572998046875,260.9264221191406,273.4479064941406,25,580302.3790812917,0.659332275390625,0.5317840576171875,-1.559127807617188,580302.3305762917,0.386948517956916,-0.3417275100151526,-0.2846602289124986,580302.3305762917,1.975970520542208,0.4992304304440878,0.0435599956636791,0.3998533487319946,-0.3835372924804688,-0.2887848615646362,0.07721557468175888,-0.3598198592662811,-0.269289642572403,XArbitraryZVertical,-0.1945873143980799,0.1535465949867342,0.8118117077410616,0.528697428987429,0.4782958924770355,-0.04354622215032578,-0.8771184682846069,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580301.1836582917,0,-1.560966,100.2903,0
2015-11-10 17:14:08.199,1026,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1447193648.029424,33.73038482666016,-3.291439056396484,-22.9124755859375,263.895751953125,276.417236328125,25,580302.5510612917,0.2348480224609375,-0.054168701171875,-0.7320556640625,580302.4956482917,0.01043772726034756,0.08204000896043598,-0.2117103877008301,580302.4956482917,1.975415731455305,0.4788166591751325,0.06739170103468027,0.02334214560687542,0.04023153707385063,-0.2158349007368088,0.2614775002002716,0.02060303092002869,-0.3734613656997681,XArbitraryZVertical,-0.1798134280787873,0.1578103317256749,0.8148955683587445,0.5279282554973921,0.4596833884716034,-0.06734070181846619,-0.8855260610580444,0,0,0,-1,580165.490675875,walking,0,2015-11-10 17:11:51.201,2015-11-10 17:11:09.500,284,173.0445,0,0,2015-11-10 17:14:05.865,580302.4973482917,0,-1.551842,100.2901,0
