loggingTime,loggingSample,identifierForVendor,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,state
016-01-05 20:10:03.107,52,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452042603.05871,40.35101977646384,-74.65220941237607,55.25462,2.52,331.171875,4,5,-9999,1452042603.006262,-12.52349853515625,11.12152099609375,-38.46905517578125,23.06895637512207,35.58840179443359,25,526575.7957032917,0.0796356201171875,-0.1015472412109375,-0.9693145751953125,526575.7841532917,0.07094394827862083,-0.04427079206482321,-0.2835206622820537,526575.5841382917,0.8668012334374411,-0.03062728586132961,0.1124490571642806,0.06683892011642456,0.0504801869392395,-0.3086592257022858,0.02736207842826843,-0.0122231999412179,0.03066331520676613,XArbitraryZVertical,0.0574140065448136,0.009721531262714521,0.4184657001975466,0.9063639343224585,-0.03042909502983093,-0.1122122257947922,-0.9932182431221008,0,0,0,-1,526524.7949885001,automotive,0,2016-01-05 20:09:12.362,null,0,0,0,0,null,526575.1685122917,0,2.904572,102.9658,3
2016-01-05 20:10:03.310,53,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452042603.05871,40.35101977646384,-74.65220941237607,55.25462,2.52,331.171875,4,5,-9999,1452042603.21029,-14.09226989746094,10.645751953125,-38.272216796875,27.28363990783691,39.80308532714844,25,526575.9992662917,-0.0433807373046875,-0.0816192626953125,-1.031646728515625,526575.9841732917,0.0155677744681672,-0.01583781900270123,-0.07774086801272106,526575.7841532917,0.8317760404882785,-0.01884700913673528,0.1162583902616527,0.07669951766729355,-0.07695611566305161,-0.2799453139305115,0.09368510544300079,0.01339657790958881,0.01515266858041286,XArbitraryZVertical,0.0569424730528133,0.01486453131784829,0.4028013375763334,0.9133934983992259,-0.01871867664158344,-0.1159966737031937,-0.9930732250213623,0,0,0,-1,526524.7949885001,automotive,0,2016-01-05 20:09:12.362,null,0,0,0,0,null,526575.1685122917,0,2.904572,102.9658,3
2016-01-05 20:10:03.515,54,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452042603.05871,40.35101977646384,-74.65220941237607,55.25462,2.52,331.171875,4,5,-9999,1452042603.430395,-14.26278686523438,10.88360595703125,-38.50189208984375,25.59342765808105,38.11287307739258,25,526576.2028382916,-0.03485107421875,-0.0899505615234375,-0.974945068359375,526576.1841882917,0.01015889429421626,0.06594146648701599,-0.07736749282789195,526576.1841882917,0.8056328488064123,-0.03752909157565718,0.123272915245381,0.01593298278748989,0.03325697407126427,-0.07379373908042908,0.006840052548795938,0.05536450445652008,0.01621833629906178,XArbitraryZVertical,0.06399874578312573,0.006913765027468058,0.3901343395187477,0.9185050666814701,-0.0372355617582798,-0.1229609400033951,-0.991712749004364,0,0,0,-1,526524.7949885001,automotive,0,2016-01-05 20:09:12.362,null,0,0,0,0,null,526575.1685122917,0,2.904572,102.9658,3
2016-01-05 20:10:03.718,55,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452042603.05871,40.35101977646384,-74.65220941237607,55.25462,2.52,331.171875,4,5,-9999,1452042603.632074,-14.29689025878906,10.44180297851562,-38.600341796875,26.29077339172363,38.81021881103516,25,526576.4063822917,0.083099365234375,-0.15435791015625,-0.9961090087890625,526576.3842092917,-0.009162605730417619,-0.000922785317712456,-0.1096106504615903,526576.1841882917,0.8056328488064123,-0.03752909157565718,0.123272915245381,0.01593298278748989,0.03325697407126427,-0.07379373908042908,0.006840052548795938,0.05536450445652008,0.01621833629906178,XArbitraryZVertical,0.06399874578312573,0.006913765027468058,0.3901343395187477,0.9185050666814701,-0.0372355617582798,-0.1229609400033951,-0.991712749004364,0,0,0,-1,526524.7949885001,automotive,0,2016-01-05 20:09:12.362,null,0,0,0,0,null,526575.1685122917,0,2.904572,102.9658,3
2016-01-05 20:10:03.927,56,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452042603.05871,40.35101977646384,-74.65220941237607,55.25462,2.52,331.171875,4,5,-9999,1452042603.836019,-15.25178909301758,10.23788452148438,-38.7972412109375,28.68910026550293,41.20854568481445,25,526576.6099532917,-0.163543701171875,-0.0999603271484375,-1.070968627929688,526576.5842152917,-0.06575957258456358,-0.02023869270405717,0.06146495901070179,526576.5842152917,0.7881457942389354,-0.05327367736343788,0.120037016068153,-0.05996909365057945,-0.05288602784276009,0.06503026932477951,-0.1066653206944466,0.03330791741609573,-0.06245256215333939,XArbitraryZVertical,0.06557300582230896,-0.001525771915613714,0.3816499130553944,0.92197678755608,-0.05286531522870064,-0.1197489574551582,-0.9913957118988037,0,0,0,-1,526524.7949885001,automotive,0,2016-01-05 20:09:12.362,null,0,0,0,0,null,526576.4806152917,0,3.084213,102.9636,3
2016-01-05 20:10:04.126,57,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452042604.05932,40.35105254970524,-74.65222768492498,55.30555,4.37,340.6640625,4,5,-9999,1452042604.038129,-15.49051666259766,10.20388793945312,-38.436279296875,27.7535343170166,40.27297973632812,25,526576.8133360418,-0.0923309326171875,-0.1269378662109375,-1.01483154296875,526576.7840790417,-0.05051350797607795,0.04552327672548748,0.1267699299971888,526576.7840790417,0.7690251625408357,-0.04080957924807949,0.1318191383834481,-0.04474963992834091,0.01289219222962856,0.1302847862243652,0.02213375829160213,0.07655185461044312,-0.02948995493352413,XArbitraryZVertical,0.06867684648393481,0.005827643735398391,0.3729693034341692,0.9252801889272656,-0.04044430330395699,-0.1314377188682556,-0.9904990792274475,0,0,0,-1,526524.7949885001,automotive,0,2016-01-05 20:09:12.362,null,0,0,0,0,null,526576.4806152917,0,3.084213,102.9636,3
2016-01-05 20:10:04.331,58,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452042604.05932,40.35105254970524,-74.65222768492498,55.30555,4.37,340.6640625,4,5,-9999,1452042604.239571,-15.28589630126953,10.203857421875,-39.02691650390625,27.98519706726074,40.50464248657227,25,526577.0169120417,0.04022216796875,-0.1871795654296875,-0.9759521484375,526576.9840890417,0.05261181259895138,-0.0850357988706661,0.04610517742366979,526576.9840890417,0.754576632541726,-0.02884127488307034,0.1566063502370766,0.05837545171380043,-0.1176656112074852,0.0496198944747448,0.1394768059253693,0.011222118511796,0.01872354745864868,XArbitraryZVertical,0.07801006586276954,0.01544964224988328,0.3661851951939456,0.9271376062910727,-0.02848437428474426,-0.1559669971466064,-0.9873514771461487,0,0,0,-1,526524.7949885001,automotive,0,2016-01-05 20:09:12.362,null,0,0,0,0,null,526576.4806152917,0,3.084213,102.9636,3
2016-01-05 20:10:04.533,59,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452042604.05932,40.35105254970524,-74.65222768492498,55.30555,4.37,340.6640625,4,5,-9999,1452042604.443964,-15.62693405151367,10,-38.764404296875,28.46798896789551,40.98743438720703,25,526577.2205040416,-0.02740478515625,-0.11102294921875,-0.95941162109375,526577.1840990417,0.09514569100082491,0.2541710291727264,-0.2917540911081427,526577.1840990417,0.7889103368697384,-0.05941344377508291,0.1271561447151122,0.1009090915322304,0.2215425372123718,-0.2882395386695862,-0.1523740887641907,-0.02505696378648281,-0.02673040889203548,XArbitraryZVertical,0.07002195611920729,-0.002959833566626026,0.3816173592222962,0.9216595663186217,-0.05889910459518433,-0.1268137693405151,-0.9901763200759888,0,0,0,-1,526524.7949885001,automotive,0,2016-01-05 20:09:12.362,null,0,0,0,0,null,526576.4806152917,0,3.084213,102.9636,3
2016-01-05 20:10:04.737,60,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452042604.05932,40.35105254970524,-74.65222768492498,55.30555,4.37,340.6640625,4,5,-9999,1452042604.648063,-15.21768569946289,9.2523193359375,-38.89569091796875,31.00403022766113,43.52347564697266,25,526577.4240530417,-0.0643768310546875,-0.18096923828125,-1.05126953125,526577.3841350417,-0.288035519278065,-0.02692535756902812,0.3595493840299628,526577.3841350417,0.7620685006596463,-0.03881011144320853,0.14816963680067,-0.2822723388671875,-0.05955252051353455,0.3630638122558594,-0.06588807702064514,-0.1047828122973442,0.03112960234284401,XArbitraryZVertical,0.07589178547031139,0.009557542918520102,0.3694576310065904,0.9260940282511362,-0.03837523236870766,-0.1476280689239502,-0.9882981777191162,0,0,0,-1,526524.7949885001,automotive,0,2016-01-05 20:09:12.362,null,0,0,0,0,null,526576.4806152917,0,3.084213,102.9636,3
2016-01-05 20:10:04.940,61,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1452042604.05932,40.35105254970524,-74.65222768492498,55.30555,4.37,340.6640625,4,5,-9999,1452042604.866921,-15.96796798706055,10.20394897460938,-38.69879150390625,32.01019287109375,44.52964019775391,25,526577.6276170417,0.165130615234375,-0.3192901611328125,-0.88726806640625,526577.5841510417,0.5786140910810468,0.2089247212006072,0.1197940458378353,526577.5841510417,0.7703658437171064,-0.03859212731399887,0.1583970701147617,0.5843770503997803,0.1762988269329071,0.1233083456754684,-0.06585858017206192,-0.1460974663496017,0.07601004093885422,XArbitraryZVertical,0.08053219285455074,0.01189545088509969,0.3730665096208952,0.9242264027615146,-0.03809954971075058,-0.1577355414628983,-0.9867461323738098,0,0,0,-1,526524.7949885001,automotive,0,2016-01-05 20:09:12.362,null,0,0,0,0,null,526576.4806152917,0,3.084213,102.9636,3
